2명을,12
'승리를,6
"계획"""""",""KBO리그는",3
볼런티어,3
참여,3
나승엽(롯데)과,3
지금,9
됐던,3
히어로즈전을,9
정규시즌을,3
"횡사했을까...kt,..."",""한편,",3
걸어가고,3
"남자'"",두산",3
전경기,9
안방이,3
안방인,3
"준비"""""",차우찬은",3
"아니에요'"",6일",3
선수들에,27
"2021.07.24.,""상무",3
선배들은,3
QS+’,6
승부를,6
"발탁됐다....""",3
"책임진다’,""7일",3
도마,3
압도적인,9
사정과,3
"에이스…""""나는",3
"낙마하고,",3
가운데...,3
‘양석환’,3
박,6
홍성흔의,3
오재일(삼성)을,9
2021년식,3
탈락한,6
복귀를,9
제압했다.,33
"2021.07.12.,코로나",6
데뷔',3
동반…,3
"인천]"",""김",3
다가,3
"탓""""…홍성흔",9
"확진"",""10일",3
1-2루,3
"3루타"",6일",3
"코칭스태프...""",6
추천작],6
훈련장,3
사죄,3
'날카로운,12
내려오며,3
술판…“심각한,3
추가하는,3
혹독했던,3
음성·격리,3
"드류...""",3
200안타에,3
"대포…KIA,",3
"""""PCR",6
저녁노을이,3
[잠실,48
찾아가는,3
7만루타의,3
"""""김태형",3
활용해,3
다이노스·두산,6
"훈련',""두산",3
베어스전,39
중에선,6
전달하고,12
31승,6
신종코로나바이러스,3
김성현,6
"2021.07.08.,""7이닝",3
마음,6
않던,12
아니면...,3
뿐.,3
힘든,12
못하는,12
힘들,3
박성한(SSG),3
'1루주자는,3
중에서,6
"김경문...""",3
이글스)에,3
"2021.07.16.,""'방역",3
'QS+',3
워밍업과,6
"완료,""이에",3
"시작이야!"",""=",3
'4번,12
차기,3
'로나쌩',6
술판”,9
"충남대학교병원-한화이글스파크,",3
감안하지,6
'3G,3
"김혜성(2루수·키움)이다.""",3
전수검사…11일까지,6
핫팬츠,3
"2021.07.14.,""체육쿠폰,",3
분위기는,3
"서호철과...""",3
"전했고,",18
강백호·2루수,3
했습니다.,6
기록하며 최하위로,3
레이스에,3
4단계…프로축구·프로야구도,3
야식을,3
'100승',6
"'수익화'"",""제페토에는",3
"홈런포...NC,",6
조원태는,3
접어들면서,3
코로나까지…부산·잠실·대전,3
"나올까,두산베어스와",3
'공통점'…동일한,3
나흘,9
없을,3
내며,6
가능성…엄중한,3
해도,18
"2021.07.07.,""[사진]정재훈",3
보여주고,6
없이,42
6경기,15
"""""다음",3
워싱턴,3
물타선도,3
'겁없는,3
최하위에,3
"때,",3
거세다.,3
취소…코로나19,15
베어스)에,6
곽빈이,6
정해영으로부터...,3
83승55패6무,3
팽팽하던,6
"고척=""",3
1루주자를,3
"것..."",""4회",3
우승을,39
덮고,3
6피안타,3
글로벌이코노믹,3
"2021.07.14.,""당국",3
1군에,27
"않았고,",6
"[★광주],두산",6
이영하를...,3
"적시타',2021",6
상황에도,3
이닝만,6
열중했다.,9
"집에서...""",3
'8연승',3
"사태,NC",3
멀어지고,3
3.81,3
활약한,15
정지의,3
따라가는,3
"2021.07.02.,""[주말스포츠]",3
원한,3
"2021.07.21.,""김경문",3
[배지헌의,3
지시하는,3
‘이,9
보도자료,3
‘윈,3
무슨,15
3패의,3
'시작이,6
베어스(2명)의 밀접접촉자가,3
전망이다.,9
이의리(KIA,15
"취소,""두산",6
공식적으로,3
결승포',3
'강렬한,9
패스트볼,3
의해,27
막내에게는,3
이득을,3
치열하게,3
지난 6일~7일 NC와,3
김재환도,3
"난적"",""전통의",3
"것...""",3
김인태를,3
"2021.07.10.,""두산",21
취소하고,9
"원피스(애니메이션),",9
"솔로',2021",3
비상에,3
3승7패로,9
역투해,3
붕괴된,3
"가을야구...""",3
베어스(잠실),6
그제),3
"2021.07.23.,""[도쿄2020]김경문",3
김재환이,132
음성이,3
"""""실망스럽다"""""",KBO",3
송파구,468
감염,66
"박찬호,""4일",3
허위진술',3
자구안을,6
"2021.07.20.,""[견제구]",3
당겨서,3
베어스·0.478)에,3
"넘겨보자'"",""7일",3
"달라"""""",NC와",3
끊겼다.,3
아니었나?',3
이끌어야,6
4연승,3
"2021.07.11.,리그",3
"2021.07.12.,""NC·두산,",3
편성하기로,9
어울리지,6
마크했다....,3
"없다',2021",3
"남아...""",3
톺아보기],6
공포가,3
미란다(32)가,12
(웃음),6
입국,6
이때까지,3
"도전"",""가장",3
눌렀다.,15
"[잠실..."",""""""쉬는",3
것이라,3
승리했다.,135
"2021.07.22.,""'격리",6
주지,12
‘마무리,3
10월,9
대구FC에서도,9
"2021.07.13.,""[마니아포커스]40년",3
만에,165
트윈스가,3
권혁경’을,3
"것"""""",""하지만",3
내일,9
최종엔트리,3
'대체선수',3
스태프가,6
"2021.07.06.,""NC",15
히어로즈(고척,24
컨디션이,6
6시부터,27
없어,3
10회,9
코칭스태프에서,6
벌였다…방역,3
“아울러,3
1군의,12
추가,174
"2021.07.06.,""[사진]박건우,'용찬이형!",3
차가,3
8일부터,24
공지로,3
해줄,3
3타점’,3
일상을,3
총,195
"포구'"",두산",6
제스처를,3
저도,6
김범수가,9
"비롯한...""",3
시작돼,6
8연승,15
랜더스전부터,9
이글스)의,3
중단사태를,6
곧바로,9
지휘했을,6
중단이라는,30
발목잡힌,3
신일고는,3
"느낌'[포토],""6일",3
"14명,",12
"편성된다""""고...""",3
"사과"",두산",3
"질주"",2일",3
해결’,3
라인업,3
"2021.07.12.,""'첫",3
시발점이,9
폐지·가을야구,3
서울,2256
뗐다. 이에,3
"2021.07.12.,선수단",3
"2021.07.19.,""그라운드에",6
에이스가,3
"취소"",두산",9
KIA타이거즈,18
"세이프야’,7일",3
바라보는,3
비상이,21
도쿄행,3
"주고...""",3
"[오피셜]"",""두산",9
KBO리그…우천,3
아이템인,3
받고 ,3
하게,12
],3
반등을,12
반등의,3
"2021.07.07.,야구대표팀",3
롯데가,6
막아준,6
벽,6
'카리스마,3
오재원과,3
김현수(LG)가,12
1회전,3
"쾅!…""""더",3
"""""이용찬",3
끝나지,9
황,3
정재훈,9
격리되기도,3
LG는,18
2019년)을,3
"소개하는...""",3
천하,3
의혹은,3
의혹을,3
"인해...""",3
10일,438
은폐한...,3
"출전"",""이동욱(47)",3
의혹이,9
"2021.07.18.,""[사진]롱토스하는",3
"자멸"",""팀",3
2위’,3
"다해'"",두산",6
무단이탈,3
"99일,",3
뛰었다'는,3
10연패의,6
예정이다.,102
발탁한,3
로켓-김재호,3
"미준수,",30
퓨처스리그도,3
"2021.07.11.,[인천",3
프로스포츠는,3
승차도,6
조한민의,15
잠실구장서,3
거리두기,18
72경기,39
넘는,6
"표시하며'"",6일",3
긴급이사회에서,3
멈춰섰고,3
접촉자는,3
10위,3
"2021.07.13.,올해",3
주전,33
이어진다.…현재,3
15G,6
"처럼'"",두산",3
"[MK현장]"",""허경민(31,",3
박석민(36)은,3
"2021.07.19.,""신중하지",3
낮췄다.,3
것,36
"취소"",""KBO리그",6
'9회말,6
신뢰,12
"올라섰지만,",3
"경고"",""KBO가",3
"했는데"""""",""""""(허)경민이한테",3
여신,3
노림수가,3
“자죠.,3
트윈스와,24
일을,6
쫓아가,3
홈런→팀,3
들어가고,3
멀어지는,3
오승환(삼성,3
쉴수,3
나주환을,3
시점인지부터,3
37승34패2무,3
위반했을,3
무더기로,3
질문,3
"[SQ초점]"",""하지만",6
주자,78
투런포를,15
"..."",""NC는",3
사직(LG-롯데)·대구(kt-삼성)·대전(KIA-한화),3
준비에...,3
시청자,3
"될까"",지난",3
공지했다.,6
불발',3
가능할까…여성과,3
세리머니하는,3
논할,3
처음,27
준수',3
브리핑],6
5위로,21
3루와,9
빼곤,3
"취소됐다.""",24
승부는,3
'우월,3
‘선글라스는,3
계속될,3
"선수들은...""",3
잠실구장에서...,3
"모습',""2021",3
땀이,3
NC다이노스-키움...,3
T-모바일파크에서,12
"2021.07.10.,'코로나",3
"2021.07.06.,""""""되돌아보기",3
붕괴를,3
MC,3
10호,3
몰고,3
화려하게,6
상대...,3
"2021.07.06.,[사진]시즌",6
훈련에는,6
4회,30
균형을,6
취소되는,3
영향(사진=KBO,3
전적은,3
라이징스타팀의,3
"“걱정된다”"",""홍성흔은",3
살다가는,3
홈런왕,3
끈질기게,3
경쟁,9
때려내고,6
보냈지만,3
잠실구장은,3
표정속에,6
74경기에서,3
코치들과,3
평가한다.,3
베어스’와,6
"여전하네'"",6일",3
투런포로,6
"김선빈,2일",9
5타점,3
차원에서,3
"리오스,",9
총족시키고도,3
유격수',3
진짜,6
펜스,3
호텔에서,111
"중단,",60
"울려퍼진다,두산베어스의",6
기아타이거즈의...,3
"됐다"""""",""상무",3
"2021.07.07.,""[사진]'벌써",3
"맞았다!',""2021",3
"2021.07.21.,""'정통파,",3
플러스(QS+·선발,3
도쿄올림픽],3
벗으며,3
걱정했던,3
"NC,",129
정훈과,3
"2021.07.01.,2타점",3
"이승엽,",6
4호,3
2명·NC,36
151km/h를,3
5위를,6
"2021.07.15.,""문",3
부터,6
야구왕',18
시절,12
"주변...""",6
사과문만,3
대타,9
"잡는다""""",3
우천취소…5일,3
3약',9
눈에,6
특성상,3
안권수를,3
답하지,3
"2021.07.22.,'에이스+클로저'",6
베어스에,78
예정되어...,3
그...,3
사실,3
"2021.07.21.,""""""주전",3
휴식기보다,3
"2021.07.03.,올여름",3
치고,300
반성을,3
발생하면서,159
"달라"""""",""NC",3
"""""죄송하다""""고",3
마운드+최주환,3
'1점차,3
"2021.07.02.,SSG",3
"대기"",""코로나19",3
어릴,6
"2021.07.07.,""김태형",15
최종...,3
"어려워,",3
'옛,3
"2021.07.05.,5일",3
구겼다.,3
제품들을,3
MBC...,3
'타격훈련에,3
"김경문호,",42
"선취점은...""",3
키움·한화,3
출루하고,24
"최원준,6일",3
"했던...""",3
야구선수,12
‘단독,3
"전까지,",3
선전하면,3
착용하고,15
지켰다.,3
"순연”,""최근",3
"광주기아챔피언스필드,본격적인",3
홍성흔과,9
"'훨훨'"",두산",3
뛰는,9
"인사'[포토],""6일",9
"바깥쪽,",3
"의뢰"",""한편,",3
영점이,3
풍기는,3
"2021.07.22.,[포토]",69
펼칠,15
투입된,18
"""""프로야구",15
"싶은데',""2021",6
부른,30
번째다.,6
펼친,30
"눈도장,""선발",3
"이틀...""",3
훈련,135
모임,9
모인,6
"등판할까’"",7일",3
어느,18
거취는[장윤호의,3
물었다.,3
홀로,3
"기..."",""특히",3
진심,3
일에,6
1순위,6
두산ㆍNC발,3
선수들...,3
"10연패(종합),""이상철",3
합의했다.,3
"김강률(33),",3
신인드래프트,6
“힘,3
리그',354
내일부터,15
"2021.07.06.,""LG",3
김택진까지,3
돌발,3
적시타,42
"2021.07.12.,""고개",6
더…한국계,3
"환호하고...""",6
"2021.07.04.,""김유신",3
대포,3
"잘했어!'"",""=",3
'화이트가,3
포크볼과,3
편성한,3
쓸어내렸다...KT도,3
"책임감·무...,기분좋게",3
4할,6
조기중단이,3
"리...,NC",6
"고민,""KBO리그는",3
히어로즈,84
"타격훈련"",15일",3
오른팔이,27
"이용찬,'친정팀이라고",3
2회초와,3
매뉴얼’에,3
해당한다.,3
말장난,3
"처리',2021",3
실패,6
추가하며,6
잠에,3
추가하면,3
벌인,24
2...,3
"..."",""앞서",3
'내가,12
대회에서,6
명으로,3
베어스(35승37패)와,6
"향하여"",2일",3
진입이다.,3
20승2패,6
공개된,3
눈을,3
"2021.07.26.,혹사에",6
"후,",6
술파티를,3
감염됐다…곳곳서,3
"어려워졌고,",3
입장에선,3
"2021.07.06.,양의지-나성범",6
논란까지,6
베어스이,3
"매뉴얼"",""이번",3
"굳힐까"",""그러나",3
감수하고,3
"2021.07.29.,""사령탑도",3
'슈퍼,3
덩달아,3
듯했던,6
거뒀다.,45
"펼쳤고,",3
"서튼...""",3
1615명은,3
남아있는,3
동선을,9
"만남'"",6일",3
활약했다.,6
7-3으로,165
"2021.07.16.,'방역수칙",6
휴가,3
출전하지,3
관리하에,3
송명기가,60
"멈췄다…KBO,",3
꺾은,3
"최종점검,",3
"(종합),이에",6
형',3
게임차가,3
서울시에서도,6
4회말을,3
부랴부랴,3
이상근,3
"2연승"",2일",3
관련),6
고려',6
비공개,3
박정수가,12
"단행했고,",3
접촉자를,3
클로저가,3
잠실,8688
송구했다.,3
노래까지,3
동료와,3
발걸음을,3
"거친...""",6
41패(31승1무)째를,3
맞아,6
골든글러브도,3
‘홍창기’,3
휴식.,6
전쟁...,3
5일(이하,6
어떻게,9
올리면서,6
잠시,12
남편,12
"지휘봉"",""올",3
바라본다,3
"불법,""NC다이노스에서",18
김태근을,9
먹구름,3
확진자),6
출발…3이닝,3
20홈런,3
"...,앞서",3
대한,60
속행),3
"'넘어갔나?',2021",3
여성이,3
'솔로포로,6
간절함을,3
"일침"",""김정임은",3
처리하기,3
사이,21
"2021.07.11.,""[속보]",3
선수 3명과,3
"2021.07.11.,""KBO",3
했다,3
"햇빛',2021",3
칭찬했다.,3
2루주자,48
"취소"",""NC",18
모임을...,3
사이에서,3
공백,6
투수상까지,3
"2021.07.15.,""노마스크로",6
여차하면,3
예정인,36
"착용하고',2021",6
0-5로,6
4패,15
상위권과의,3
황대인,6
"2021.07.05.,""팀내",3
"끌어올려보자'"",올림픽",6
"총수들,""박",6
사직구장,3
B는,3
김호령,30
가운데는,9
한화이글스가,3
베이징에서,3
"2021.07.02.,[포토]'미소",3
갑자기,6
"강백호,",3
순위에...,6
격리될,3
독주를,3
'한점,3
2015시즌부터,6
워낙 마이너스,3
상무…전역병의,3
"출신,""2018년",3
""""""",NC는",3
구단당,3
"통했나…한화,",3
마치,6
마친,132
"개막,""140㎞",3
동료의,6
"복귀(종합)"",두산",3
안타,93
곳곳에는,3
무리라고,3
접촉자로,39
"2021.07.06.,NC유니폼",3
맛있는,6
"지필까"",▲",3
동료인,6
선수지만,6
"질주(종합)"",""두산",3
유튜브엔,3
'재미',3
찬성을,3
"좋았어'"",6일",3
프랑코,3
"결정"",""KBO와",6
벌어지자,3
액션도,3
"조사...""",3
선발',3
트윈스-롯데,18
"마쳤고,",3
여자,27
돌려세운,6
"2021.07.21.,체육진흥투표권",3
상대했다.,12
"축하해'"",""NC",3
영향,6
기준,21
재검서도,3
입장이라고...,3
프로,42
"없어”"",이어",3
합의했으나,6
마무리됐다.,3
각,45
"없었다,""현역",3
"대하여,",15
"2021.07.09.,[코로나19]",6
4경기,12
아니다.,24
"착용’,11일",3
"현장..."",""이용찬은",3
어려웠을,3
"있어서""""…NC,",3
LG전에서,3
최승용에,3
솔로포와,3
"상황,""뇌사자가",3
판이,3
FA로,3
일시,39
찾는,3
12득점,6
실전,36
두산베어스에서도,9
일탈에서,3
홈을,18
중이고,3
어떤,9
투입돼,3
억측에도,3
"차우찬(34,",3
했던,27
안산그리너스,3
"더블플레이'[포토]"",""6일",3
깊숙한,3
홈인,21
"중단,=",3
"개미허리였나?”"",""김씨는",6
"진행"",이지영은",6
선수들에게는,3
팀들,3
"잘못,",6
"앞서있었다....""",3
있어,18
"2021.07.24.,""'원정",3
불러들였다.,6
1000만원의,6
덕수고,3
"안재석,2021",3
"""""전원",3
안정적인,15
스윙을,6
경기가,1698
중심을,3
6·7일,18
박건우(31)를,6
김원형,30
조기소집·엔트리,3
"이휘재,",3
쓰고,18
"음성"",NC",3
코치에게,3
의혹’에,3
프로야구…사상,3
어제(6),3
"6,",21
천재',3
"말소…""""휴식",3
이동해,3
"누구?,NC",3
"논의""""",3
“팀,3
"2021.07.27.,""리그",3
트윈스의,39
총재는,3
"없어,이러한",3
트윈스)가,3
"2021.07.13.,""사상",9
"4번타자'[포토],""6일",3
"탈출"",프로야구",3
이용찬은...,3
정지…사실상,3
"것"""""",""부담을",3
쏘아올린,3
14일,18
이야기했다.,6
"달린다',두산",3
관계자가,18
망쳐도,6
"위기감이...""",3
전국민,3
"2타점,",12
올라오지,3
엔트리가,3
승자는,6
퍼포먼스·BTS·골프',3
21.07.06,171
시속은,9
“남편의,3
"나왔고,",51
양성으로,3
"견인"",두산",3
"어깨',2021",3
"실책’"",7일",3
"2021.07.22.,""두산,",3
창원NC파크에서,9
등록,15
"선발...""",6
靑,6
뜬공을,12
"공포(종합)"",""NC",3
"2021.07.05.,""‘드림올스타",3
부활,3
올스타전,36
"괜찮아요'"",올림픽",3
1억,6
11K,9
"성료"",충남대학교병원은",3
0.261이었다.,3
9회초,51
종사자,3
사실까지,3
짚었다.,3
안다....,3
"정상적으로...""",9
12개),3
"2021.07.15.,""궤변만",3
"사진...""",3
문승원까지,3
3개를,6
“로켓은...,3
총재도,3
챔피언스필드에서,36
상승세를,12
합류-김현수,3
높이,9
"2021.07.14.,조기에",3
(사진=연합뉴스),6
만만찮은,3
"[★승부처]"",두산",3
"느꼈다,",3
운영도,3
"2021.07.23.,""김경문호,",3
미트,3
갈라지는,3
방망이가,3
분류되며,6
"김재호,",39
김재호.,12
최경환,3
커지고...,3
"속여,이에",3
향했던,3
S.존,3
높은,12
르위키를,3
분위기를,9
"가진...""",3
"[MD라이브]"",한편",3
"꿈꾸다,""2020년에는",6
위력을,6
신인선수들을,3
"부시리그],""두산",3
선수들이다.,3
막대하다.,3
타이거즈)에도,3
프런트와,3
"몽고메리,",3
달의,9
발생했다'고,3
임정우,3
투수다.,3
 두산의,3
"승리에...""",3
일각에서는,9
취소된...,3
경기...,9
"심각한가요?""""",3
2실점)과,3
유니폼을,30
'외국인,3
접촉,21
두산베어스·NC,6
위즈-KIA,30
없어요.,3
부산·잠실·대전,3
진술까지,3
모순,3
위즈파크,6
엔씨소프트…,3
"10연패..."",두산",3
"LIVE]"",두산",6
책임감,12
성장,6
이글스와,24
"2021.07.06.,""[사진]주먹불끈",3
역학조사’,3
베어스전까지,15
4일까지,3
프로야구],6
관계자는,60
몇,12
실점,18
“최,6
"이슈]"",""NC",3
등판을,9
버텼다.,3
중…KBO,3
'짜릿한,15
"""""두산하면",3
"추락(종합)"",두산",3
"불가""""",6
"무겁다"",""지난해까지",3
12일부터,9
방역',3
음주행위를,3
등판인,3
소셜미디어에,3
"설까?..."",박세웅(롯데",3
악물고,12
윤환중)은...,3
안에,9
확산에,21
"삼성,",9
"박찬호,2021",6
진출팀의,3
공연을,54
6연승,18
날린,99
'오랜만에,3
슬하,3
빠른발로,3
2피안타,27
이용찬(33·NC,3
최악의,15
프로연맹은,6
제외하고,12
"것"""""",""""""더",3
고개,24
정하지,3
"히어로]"",나성범은",3
둘이,3
"맹훈련"",두산",3
경기는,210
20득점을,3
200을,3
게임노트],9
 입대,3
스토퍼로,6
1위로,6
"..."",""두산",3
진땀승,6
무단전재,57
.275,3
"2021.07.13.,""두산의",3
강연한,6
캐스터는,3
최선입니까?,3
2개',3
지분,6
수렁에,12
박건우(31)가,6
ㅋㅋ”라며,6
"2할5푼1리...""",3
"그는...""",3
입장문을,3
그리고...,3
이휘재x'야알못',3
MVP],9
"광주-기아챔피언스필드,",3
필승조,9
총재가,6
'원래,3
2루타로,15
텍사스전서,6
"정현,""2021",3
잠실·고척·광주,3
선발등판한,3
대전,297
찾기,3
'연대,3
144km/h는,3
강승호는,9
않았다. 가빌리오는,3
8피안타,6
발생한,147
2연패에,6
기습번트안타를,3
"'반란'"",""지난해",3
결정...도쿄올림픽,3
보여,3
"[김...,""시즌",3
시작했다.,24
얻어낸,3
"단장,올림픽",3
4피안타,27
"미란다,""7일",3
2021시즌을,3
"2021.07.01.,""[마니아노트]KBO",3
부진,9
멈춰섰다…사상,6
캐치볼을,126
‘팀,3
"모인...""",3
"ITZY(걸그룹),",3
투숙을,3
비난,3
중용,3
6회말에,3
자신감도,3
행사도,3
"최세창[포토],""6일",3
10시경,6
"체인지업,",3
기대,24
7회초,108
추후,132
"2021.07.18.,""[사진]박세혁,'땀이",3
"캡..."",""김현수는",3
"기회"",이제",3
30일,120
퍼즐',3
담장을,15
쓰던,6
두산,8055
“NC,9
'잠실,18
5시에,15
장맛비에,9
한번,9
'현도훈에,3
겹쳐...,3
노원구를,3
"한화,""이달",3
1위를,21
주전선수들인,3
서울특별시,3
방망이는,6
"2021.07.19.,""'극과극'",3
경기도,30
판정…훈련,6
2루타를,75
매뉴얼은,3
후유증,3
추락한,6
SSG,141
"2021.07.13.,""프로야구,",3
"""""투타",3
입단한,18
매뉴얼이,6
"2021.07.04.,""KIA,",6
팔에,3
구심에게,3
받았기,6
팬이,3
1차전에서,12
"2021.07.16.,‘호텔",3
논란',6
"""""너무",3
15경기에,3
"2021.07.03.,""수베로의",3
KBO...,3
인사하는,6
중이던,15
"숙소에서,",6
교토조선중으로,6
3타점으로,21
"있었으나...""",6
차로,18
"수칙,",3
징계가,6
"검사"",프로야구",3
"고영표(30·kt위즈),",3
시즌에도,3
호투중',3
T-모바일,15
차례,6
숙소로,21
"2021.07.12.,모더나",3
지목됐다.,6
"2021.07.06.,""돌아온",3
"2루까지'[포토],""6일",3
"커트하더라고요.""""",3
앞선,78
감독으로는,9
"소통,",3
진술',9
日,3
막아낸,9
5회...,3
받아쳐,12
태그,12
5월9일,6
단촐하게,3
보였던...,3
했고,6
제공한,3
지난해까지...,3
"2021.07.17.,""'호텔술판'에",3
분석이,3
역학조사,69
"야구대표팀,",12
캐치볼로,6
원심,3
에이스로,15
"2021.07.12.,""KIA",3
"퇴..."",이날",3
"2021.07.08.,몸만",3
확산을,3
확산은,9
"2021.07.07.,""[포토]",3
2사,402
3억5천여만원,6
뿐만,3
"이상이었다""""",3
"""""전날(20일)",3
2안타)를,3
"""""돌아보고",9
빙판(스켈레톤,3
23경기에서,3
"일들이..."",""해당",3
작년분,3
무시',3
치러,3
나선,51
이게,6
나설,12
"진행됐다....""",3
2경기,27
'안타,9
"2021.07.06.,허경민",6
인대접합,6
차를,9
"강하게'[포토],""(엑스포츠뉴스",3
1번은,9
"보니...""",3
"구도?,""KBO가",3
깨고,9
28승(43패)를,6
'몸은,6
장마에,6
여러분께,30
'KS,3
켜졌다.,3
미란다(32)는,6
포스아웃시킨뒤,3
트윈스를,6
"유희관-김강률,",3
숨은,6
대표대행에,3
숨을,33
말소하고,3
30분부터,45
세계태권도연맹,3
매뉴얼에,21
“내,9
"주...,발단은",3
더욱이,3
"후반기에...""",3
"김호령,""2일",3
돌아보고,3
득점(24),3
미란다(32)를,3
나사,3
보여줬던,3
회장배,3
권혁경을,3
선제,21
"2021.07.12.,""코로나에",3
사람들이다.,3
"코로나19에...""",3
개시,9
"호잉,",3
"2021.07.11.,""'코로나",3
"시범단,",3
선수단서,3
'도전,3
"노렸으나',""4일",3
'실전에서,3
갈림길에,3
"억측에도…두산,",3
"확정"",""▲",3
주고,3
엄중경고..,9
"및...""",9
코로나19...,6
"조언',""두산",3
"눈빛"",2021",3
전수조사,3
"설욕"",7일",3
KIA전서,3
"2021.07.23.,""""""2주",3
"방역"",=",6
종료했다.,69
집단감염의,3
활동은,3
"데이',""미국전에선",3
나오는데…풀어진,3
소화하며,3
활약상을,3
투수',12
"2021.07.14.,'사적모임",3
"감독,4일",3
오늘,30
오는,81
감추려던,3
"2021.07.11.,""상대",3
“더,3
2일부터,39
배경에,3
한국어,6
출장한다.,3
‘표창원의,9
자이언츠전에,3
37패)은,3
싸움,3
"읽는다,/연합뉴스",3
월요일인,18
뛰고,15
메이저리그(MLB)에서,3
"시작했고,",3
'방역,39
스포츠의,3
"경찰에...""",3
"독일까?,""박",3
회복이,3
5회를,6
.538',3
"김재환-박세혁-정수빈,'단촐한",6
"""""사과",3
검사결과,6
노원,3
6.12를,3
"2021.07.07.,""부진하고",3
내야,33
지난해엔,3
회복을,3
한국에,3
내려가는,3
불펜투수,9
좋았어',3
"소득,",3
"김유신,",6
야구회관에서,6
연타석홈런+양의지,3
입국…후반기,3
이유[베이스볼,3
강민호(삼성,3
"눈으로',두산",3
되돌아봤다.,3
"이후..."",""확진자",3
"2021.07.19.,""NC",6
"2021.07.14.,NC다이노스",6
짜기,3
몫까지’,3
